Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,SFI,Recommendation,Type
46.241432453599074,51.43701104835654,37.81811718937151,27.308876839862226,50.82418934134007,6.384670916100431,High,General,Oats
73.38363810381088,44.71726239385192,43.68885597325762,20.88400562285321,62.58542425274152,6.837341769795786,High,General,Rice
54.33338626686695,33.673891419923685,48.03741460071997,21.71327782659093,55.00101746708824,6.130832782517367,High,General,Maize
76.51569778946302,54.954998220840736,27.770942840072056,25.95002581621292,43.83435533081148,6.865198559562611,High,General,Wheat
62.62752688564023,20.51628911923968,37.88804128865752,20.366321449405717,57.46712346407759,7.242977083514777,High,General,Maize
47.30689536958673,29.067626082996945,53.1928505886914,15.958514130725607,48.99622805332195,5.974972084724399,High,General,Rice
45.583954694392006,42.67571184998144,46.18901393993772,16.11501913329107,41.03209625360375,7.4578391122398,High,General,Wheat
63.05889750231016,34.06169040198792,36.44816268847416,16.73044201958556,59.04789190353232,6.272736274273614,High,General,Barley
70.47534447449776,44.415099812733104,46.53450136058726,28.045219850154943,65.76797047974182,6.034517370294124,High,General,Rice
71.26022590968728,20.964407736346672,24.7288964828984,22.083396386343065,50.34309300699623,6.343022365020581,High,General,Wheat
51.03029617765125,24.658357219268503,36.059904422595054,25.693235540171045,51.70886641638312,5.688794951807719,High,General,Oats
48.1698703564867,25.08384960873757,51.72514151852226,20.8936400340734,66.73065048901634,5.751411813024231,High,General,Maize
40.6702521796953,27.571345836640376,28.82035148546592,18.88066421123452,64.40826440102067,6.328868093936663,High,General,Wheat
67.16796604804678,38.37325763202171,27.438460302296708,20.20788251343318,61.44858470655332,7.024889043878201,High,General,Maize
43.06273033734156,50.08514798174285,58.03274639665726,26.912735179757757,47.46391191259444,7.300624479148982,High,General,Oats
56.83044807063703,56.221553517156046,28.39590518344923,24.378241875471574,67.30649964899933,6.829635981432542,High,General,Wheat
64.06728656073184,53.414901211369845,30.436743186006723,29.06459669936853,44.63247272617639,5.710439110476339,High,General,Barley
77.48435779678708,27.87551487102734,58.78463755617352,25.19557167865251,58.803115582516654,6.844039524361071,High,General,Rice
52.472085478230746,37.6460220892253,49.38834281060103,23.552724476320407,40.86403541639556,6.770855841405944,High,General,Wheat
49.99088649786079,27.9764639103414,47.98386132094113,24.15294013478752,59.31159418974838,7.111527836586663,High,General,Oats
66.16640617144394,30.57887266668763,54.11705535418325,29.135571592026217,48.3143305562008,7.1504973333043615,High,General,Wheat
64.76956128214326,40.14187926047545,24.63292328947177,26.823013948000597,53.4903093155116,7.236406151557958,High,General,Maize
53.28439133232499,22.7243609889409,48.23824946320029,15.360618560496569,50.3579365617116,6.3282630291581965,High,General,Wheat
77.12407342039145,28.726973183730927,40.14754437312956,23.01209544203546,45.182702687386296,6.895728790704289,High,General,Barley
73.79449309958531,57.41512645228469,53.1660256113656,25.32507617319847,58.65942370281623,6.036500717844621,High,General,Wheat
48.959301834603245,38.64465170633956,40.325668746607775,26.230477176587325,66.45926665421823,7.498672559967009,High,General,Rice
49.565701817380926,37.815461039114886,44.80965417075649,18.19713178970905,68.7725272684721,5.85066848275372,High,General,Wheat
60.49201387548322,20.58268619005116,39.10968505598144,28.007660316770284,45.77039089461745,5.520228863321671,High,General,Maize
70.94288406922881,29.89598988233383,39.12635694223376,29.33764720762745,61.5211832218892,5.797617429036352,High,General,Wheat
41.76161517553857,54.65169743928725,50.71879912247326,18.550729587673047,59.93018099817047,7.051744579088253,High,General,Barley
67.73340614938826,26.58513713034675,45.14265602589133,28.23923186275869,50.301333687237175,6.393567353016423,High,General,Oats
65.92943589528389,36.60499758138885,45.330528064376416,16.45468143774143,40.57297598061177,6.395000495620857,High,General,Wheat
49.25920383651953,20.57323623468005,38.01129935326103,15.835602541728678,60.69373741938598,7.410045839223337,High,General,Wheat
67.25412052965396,39.13341926682223,41.2443798535011,16.93835700154124,68.364845816785,7.339269816056149,High,General,Rice
77.6073276500833,20.840844269048688,49.82870664819149,15.86611619200554,58.96360365746954,6.122389475608019,High,General,Barley
41.87143379887074,52.784382122632,53.03763676447673,27.67518355733664,53.05878172562903,5.918116257561732,High,General,Oats
52.7860822116825,52.99415069948415,47.86245608576185,15.88575216687408,55.75461682334885,7.196964419867479,High,General,Maize
57.52706866665421,51.5096875320948,56.96291955382733,19.074962870454836,45.98886422979753,7.312038142088726,High,General,Wheat
75.97041435698759,31.33456275564473,52.81296352588804,16.556345153037846,62.51632491261213,6.583193845596973,High,General,Oats
78.49045786436628,53.48948872887272,42.474551592380735,19.43133054470648,62.39259490029547,6.758847422234201,High,General,Maize
57.764609859853294,41.719925304210776,46.85624290574948,16.35839201401381,44.36551901162275,6.013828569384587,High,General,Barley
70.00113648568765,34.9523243546801,57.05233107684784,25.02004876114521,66.33935147498977,7.10160537595705,High,General,Barley
61.26644095057932,45.01319838816932,44.76672176972234,16.999902245138628,48.07569218419916,6.764244856898046,High,General,Oats
61.51131738965506,20.49364184241496,52.99227791919323,27.77768888758332,69.46768182809845,6.507027022595993,High,General,Maize
51.12398060265426,25.718435104030085,47.55242014359949,27.25786576089961,51.48709042111737,5.620217112156792,High,General,Barley
48.67824983455518,49.69174152681051,42.077454442418656,15.204925282059142,45.33652176203499,7.331869925022307,High,General,Oats
51.520213836961645,29.76646434864612,29.67352781661413,28.43589533272672,50.55160334036957,6.730902840768812,High,General,Barley
62.25312029028317,43.92036469314999,37.03990077873712,15.434164751150506,53.20540986091579,5.885382189385936,High,General,Barley
41.16620744088356,35.40410411292119,58.709712993348624,18.59468677436335,42.079233191148845,6.712772233966105,High,General,Barley
76.28995777425624,54.19223115197046,46.310615330904,15.485837066639926,57.34655143669869,6.854926708479947,High,General,Rice
46.25134838199105,58.09661223986574,42.57581521355959,20.037652305589734,57.92897319606701,6.551540673366451,High,General,Maize
48.80354707485546,55.34258913480762,57.31826502112909,22.70799788569908,62.16791366048417,6.936203475912045,High,General,Oats
60.731047057905855,30.824799787743867,43.46047124149795,26.94967303522707,40.8750967687223,6.6629078958572485,High,General,Oats
68.40459065349117,27.76651476184329,41.04330073669612,20.069723257047546,56.2371464330149,7.395539164064297,High,General,Maize
43.82916218977589,38.9773957448294,50.37243420600821,25.58235037009675,41.587222998119934,5.607394157198613,High,General,Maize
52.70778790188649,20.29336603344721,48.50662475946178,17.812566856784706,61.0343265989996,5.712491416939121,High,General,Maize
78.74698422297428,21.03237571452727,27.72640033633731,26.258976851161897,41.67183957102954,5.847343273908679,High,General,Maize
50.49371867123783,42.13162558492,38.85233098296485,18.539949088638565,67.35183545024898,6.880342141208664,High,General,Wheat
52.52200580252588,40.81797616661144,38.90061771278341,17.15317133915652,61.0624770065349,6.791191745499617,High,General,Oats
73.45993962472134,59.7832795614104,35.12898060973379,17.781132755610813,55.22169295255471,7.284117720419388,High,General,Wheat
42.00857726761821,28.073673414550324,40.691739286090126,17.73094693322783,53.24511769843525,6.965754905767797,High,General,Barley
58.58452675235883,30.324157166418736,36.524295909085765,22.692943190654866,43.92017891239787,6.516710975129184,High,General,Barley
55.184670578066815,24.54162569305147,27.973819578847326,27.67196371782219,48.72998168693989,7.48366358492726,High,General,Oats
52.66347039634604,56.70172038614979,36.494659490987246,16.194076154887583,66.0687731506269,6.032215912338598,High,General,Barley
51.427983761790586,51.11244977833803,22.891077902927066,25.60434477740134,67.13358434687481,7.166383319570908,High,General,Maize
43.654964194416365,52.8935644582739,43.03143451097647,24.815196894792862,40.02243125111593,6.353580744387839,High,General,Wheat
52.59303317406595,56.11055151858035,54.14618195764448,28.087799277440435,57.82409174432654,6.797470277751469,High,General,Maize
41.72209610862674,40.995999469033535,49.011483374182205,18.66221340760361,61.57901827075341,6.954536940904868,High,General,Barley
71.23855454577742,38.04772765802895,34.41576160216445,21.75164788027544,58.56240947372819,6.767508174380673,High,General,Wheat
55.92911175832047,33.21565894662466,23.48284822309233,28.88741061665276,42.45039294599062,5.7810146062171865,High,General,Maize
57.75615329279646,43.56858457391422,28.085975969010832,24.89990175202976,46.531746963967066,6.385902021495865,High,General,Oats
75.74378345800525,38.1711358715929,41.81961361979343,20.831526192923956,47.51020802144159,6.6228767558662485,High,General,Maize
66.32219935444883,38.06262346422301,28.282283335321317,16.97118574282903,64.95173893915269,7.198087518357194,High,General,Barley
